popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
119,Cream,4518268,2788886,74oJ4qxwOZvX6oSsu1DGnw,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw,Q203736,Cream,London,United Kingdom,London,reported_place,accepted_exact_name,
120,Motörhead,4453633,4680274,1DFr97A9HnbV3SKTJFu62M,https://open.spotify.com/artist/1DFr97A9HnbV3SKTJFu62M,Q19697,Motörhead,London,United Kingdom,London,reported_place,accepted_exact_name,
121,Yes,4447983,2203167,7AC976RDJzL2asmZuz7qil,https://open.spotify.com/artist/7AC976RDJzL2asmZuz7qil,Q184386,Yes,London,United Kingdom,London,reported_place,accepted_exact_name,
122,Nazareth,4341186,1724966,6fvN9GmMCVKb5LY0WsnjFP,https://open.spotify.com/artist/6fvN9GmMCVKb5LY0WsnjFP,Q683695,Nazareth,Dunfermline,United Kingdom,Dunfermline,reported_place,accepted_exact_name,
123,Foals,4201622,1504353,6FQqZYVfTNQ1pCqfkwVFEa,https://open.spotify.com/artist/6FQqZYVfTNQ1pCqfkwVFEa,Q728958,Foals,Oxford,United Kingdom,Oxford,reported_place,accepted_exact_name,
124,Sidewalks and Skeletons,4198181,530960,48nHO1cuTbpx4ELhChsxX1,https://open.spotify.com/artist/48nHO1cuTbpx4ELhChsxX1,Q58884625,SIDEWALKS AND SKELETONS,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
125,LSD,4191261,387536,6IZ4ctovY9dl7bgHClAvKJ,https://open.spotify.com/artist/6IZ4ctovY9dl7bgHClAvKJ,Q52397902,LSD,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
126,FLO,4183163,626883,0s4kXsjYeH0S1xRyVGN4NO,https://open.spotify.com/artist/0s4kXsjYeH0S1xRyVGN4NO,Q111548374,Flo,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
127,The Foundations,4165829,169026,4GITZM5LCR2KcdlgEOrNLD,https://open.spotify.com/artist/4GITZM5LCR2KcdlgEOrNLD,Q1421054,The Foundations,London,United Kingdom,London,reported_place,accepted_exact_name,
128,CHVRCHES,4152413,1434807,3CjlHNtplJyTf9npxaPl5w,https://open.spotify.com/artist/3CjlHNtplJyTf9npxaPl5w,Q5118436,Chvrches,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
129,Maribou State,4147945,527128,7zrkALJ9ayRjzysp4QYoEg,https://open.spotify.com/artist/7zrkALJ9ayRjzysp4QYoEg,Q20711766,Maribou State,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
130,Joy Division,4140711,2965374,432R46LaYsJZV2Gmc4jUV5,https://open.spotify.com/artist/432R46LaYsJZV2Gmc4jUV5,Q172763,Joy Division,Salford,United Kingdom,Manchester,editorial_city_cluster,accepted_exact_name,
131,Studio Killers,4136257,305458,7avo0PmlW8O1YLEt9DnWQT,https://open.spotify.com/artist/7avo0PmlW8O1YLEt9DnWQT,Q860988,Studio Killers,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
132,The Fratellis,4131358,958629,3M4ThdJR28z9eSMcQHAZ5G,https://open.spotify.com/artist/3M4ThdJR28z9eSMcQHAZ5G,Q1127565,The Fratellis,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
133,Judas Priest,4112763,4744039,2tRsMl4eGxwoNabM08Dm4I,https://open.spotify.com/artist/2tRsMl4eGxwoNabM08Dm4I,Q83468,Judas Priest,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
134,T. Rex,4010971,1266989,3dBVyJ7JuOMt4GE9607Qin,https://open.spotify.com/artist/3dBVyJ7JuOMt4GE9607Qin,Q211770,T. Rex,London,United Kingdom,London,reported_place,accepted_exact_name,
135,Metronomy,3971668,1135985,54QMjE4toDfiCryzYWCpXX,https://open.spotify.com/artist/54QMjE4toDfiCryzYWCpXX,Q151783,Metronomy,Totnes,United Kingdom,Totnes,reported_place,accepted_exact_name,
136,Talk Talk,3944807,712227,7Fo8TAyGJr4VmhE68QamMf,https://open.spotify.com/artist/7Fo8TAyGJr4VmhE68QamMf,Q595705,Talk Talk,London,United Kingdom,London,reported_place,accepted_exact_name,
137,HONNE,3880260,1667711,0Vw76uk7P8yVtTClWyOhac,https://open.spotify.com/artist/0Vw76uk7P8yVtTClWyOhac,Q20740961,HONNE,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
138,Bananarama,3805410,929042,3sc7iUG1Wwpwx7bHeZolgx,https://open.spotify.com/artist/3sc7iUG1Wwpwx7bHeZolgx,Q725926,Bananarama,London,United Kingdom,London,reported_place,accepted_exact_name,
139,Underworld,3783264,827351,1PXHzxRDiLnjqNrRn2Xbsa,https://open.spotify.com/artist/1PXHzxRDiLnjqNrRn2Xbsa,Q849429,Underworld,Romford,United Kingdom,Cardiff,reviewed_override,accepted_exact_name,
140,Blue,3677775,822804,2yEkZBBjhzKzt6LF5XMaFi,https://open.spotify.com/artist/2yEkZBBjhzKzt6LF5XMaFi,Q32825,Blue,London,United Kingdom,London,reported_place,accepted_exact_name,
141,Kasabian,3649101,1926968,11wRdbnoYqRddKBrpHt4Ue,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue,Q272517,Kasabian,Leicester,United Kingdom,Leicester,reported_place,accepted_exact_name,
142,SAULT,3625737,653952,1uRxRKC7d9zwYGSRflTKDR,https://open.spotify.com/artist/1uRxRKC7d9zwYGSRflTKDR,Q104771175,Sault,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
143,Bad Company,3616192,1458078,5AEG63ajney2BoDXi0Vb84,https://open.spotify.com/artist/5AEG63ajney2BoDXi0Vb84,Q745517,Bad Company,Westminster,United Kingdom,Westminster,reported_place,accepted_exact_name,
144,Madness,3611935,912052,4AYkFtEBnNnGuoo8HaHErd,https://open.spotify.com/artist/4AYkFtEBnNnGuoo8HaHErd,Q745741,Madness,London,United Kingdom,London,reported_place,accepted_exact_name,
145,Rixton,3592716,784995,0kkxsdcaWmWU2yWAqclDh4,https://open.spotify.com/artist/0kkxsdcaWmWU2yWAqclDh4,Q16672928,Push Baby,Manchester,United Kingdom,Manchester,reported_place,accepted_reviewed_alias,
146,Nothing But Thieves,3587725,1421470,1kDGbuxWknIKx4FlgWxiSp,https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp,Q20684996,Nothing but Thieves,Southend-on-Sea,United Kingdom,Southend-on-Sea,reported_place,accepted_exact_name,
147,Wet Leg,3584069,989381,2TwOrUcYnAlIiKmVQkkoSZ,https://open.spotify.com/artist/2TwOrUcYnAlIiKmVQkkoSZ,Q107475751,Wet Leg,Q9679,England|United Kingdom,Isle of Wight,reviewed_override,accepted_exact_name,formation place is an unresolved Wikidata ID
148,Wolf Alice,3575621,973763,3btzEQD6sugImIHPMRgkwV,https://open.spotify.com/artist/3btzEQD6sugImIHPMRgkwV,Q8029799,Wolf Alice,London,United Kingdom,London,reported_place,accepted_exact_name,
149,The Irrepressibles,3531545,266977,1v5bOzXbhrQ57qSvRwGA6s,https://open.spotify.com/artist/1v5bOzXbhrQ57qSvRwGA6s,Q3020511,The Irrepressibles,London,United Kingdom,London,reported_place,accepted_exact_name,
150,Sophie and the Giants,3507868,90162,4FrXHrpbDLNyO3pbVv8RmF,https://open.spotify.com/artist/4FrXHrpbDLNyO3pbVv8RmF,Q100595483,Sophie and the Giants,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
151,The Stone Roses,3488308,1863145,1lYT0A0LV5DUfxr6doRP3d,https://open.spotify.com/artist/1lYT0A0LV5DUfxr6doRP3d,Q29606,The Stone Roses,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
152,The Buggles,3487007,190767,057gc1fxmJ2vkctjQJ7Tal,https://open.spotify.com/artist/057gc1fxmJ2vkctjQJ7Tal,Q201568,The Buggles,Wimbledon,United Kingdom,Wimbledon,reported_place,accepted_exact_name,
153,Placebo,3460472,2201483,6RZUqkomCmb8zCRqc9eznB,https://open.spotify.com/artist/6RZUqkomCmb8zCRqc9eznB,Q484839,Placebo,London,United Kingdom,London,reported_place,accepted_exact_name,
154,The Sundays,3421091,684291,4nlqDmbzFzbNITaqjJv7D7,https://open.spotify.com/artist/4nlqDmbzFzbNITaqjJv7D7,Q3122789,The Sundays,London,United Kingdom,London,reported_place,accepted_exact_name,
155,Orchestral Manoeuvres In The Dark,3287803,949812,7wJ9NwdRWtN92NunmXuwBk,https://open.spotify.com/artist/7wJ9NwdRWtN92NunmXuwBk,Q956500,Orchestral Manoeuvres in the Dark,Meols,United Kingdom,Meols,reported_place,accepted_exact_name,
156,Dead Or Alive,3275455,490402,5WWSL6rElJeUk3Uc1S2RyD,https://open.spotify.com/artist/5WWSL6rElJeUk3Uc1S2RyD,Q368961,Dead or Alive,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
157,Groove Armada,3267951,783480,67tgMwUfnmqzYsNAtnP6YJ,https://open.spotify.com/artist/67tgMwUfnmqzYsNAtnP6YJ,Q117522,Groove Armada,London,United Kingdom,London,reported_place,accepted_exact_name,
158,Snakehips,3159265,392037,2FwJwEswyIUAljqgjNSHgP,https://open.spotify.com/artist/2FwJwEswyIUAljqgjNSHgP,Q22116844,Snakehips,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
159,Generation X,3158701,181331,1inWec2E2UgfzMAhwjgTXe,https://open.spotify.com/artist/1inWec2E2UgfzMAhwjgTXe,Q1157004,Generation X,Chelsea,United Kingdom,Chelsea,reported_place,accepted_exact_name,
160,BICEP,3141387,673233,73A3bLnfnz5BoQjb4gNCga,https://open.spotify.com/artist/73A3bLnfnz5BoQjb4gNCga,Q28855240,Bicep,,United Kingdom,Belfast,reviewed_override,accepted_exact_name,
161,Yazoo,3044119,802850,1G1mX30GpUJqOr1QU2eBSs,https://open.spotify.com/artist/1G1mX30GpUJqOr1QU2eBSs,Q1410055,Yazoo,Basildon,United Kingdom,Basildon,reported_place,accepted_exact_name,
162,Bloc Party,3039480,1261856,3MM8mtgFzaEJsqbjZBSsHJ,https://open.spotify.com/artist/3MM8mtgFzaEJsqbjZBSsHJ,Q205838,Bloc Party,London,United Kingdom,London,reported_place,accepted_exact_name,
163,Gorgon City,3028602,552337,4VNQWV2y1E97Eqo2D5UTjx,https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx,Q16839700,Gorgon City,North London,United Kingdom,North London,reported_place,accepted_exact_name,
164,Sugababes,3027300,758443,7rZNSLWMjTbwdLNskFbzFf,https://open.spotify.com/artist/7rZNSLWMjTbwdLNskFbzFf,Q193697,Sugababes,London,United Kingdom,London,reported_place,accepted_exact_name,
165,Architects,3025569,1369211,3ZztVuWxHzNpl0THurTFCv,https://open.spotify.com/artist/3ZztVuWxHzNpl0THurTFCv,Q620454,Architects,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
166,Kaiser Chiefs,2999896,1422089,0LbLWjaweRbO4FDKYlbfNt,https://open.spotify.com/artist/0LbLWjaweRbO4FDKYlbfNt,Q192308,Kaiser Chiefs,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
167,Third Party,2971418,151080,2J80qXI4NHKpq5RT3xUF7V,https://open.spotify.com/artist/2J80qXI4NHKpq5RT3xUF7V,Q30597951,Third Party,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
168,Basement Jaxx,2938717,623916,4YrKBkKSVeqDamzBPWVnSJ,https://open.spotify.com/artist/4YrKBkKSVeqDamzBPWVnSJ,Q544018,Basement Jaxx,London,United Kingdom,London,reported_place,accepted_exact_name,
169,Roxy Music,2932733,1153536,3fhOTtm0LBJ3Ojn4hIljLo,https://open.spotify.com/artist/3fhOTtm0LBJ3Ojn4hIljLo,Q334648,Q334648,London,United Kingdom,London,reported_place,accepted_reviewed_alias,
170,Lighthouse Family,2921952,660194,6edGSAX5dVpeJVwu1Q0NwJ,https://open.spotify.com/artist/6edGSAX5dVpeJVwu1Q0NwJ,Q707351,Lighthouse Family,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
171,The Struts,2895181,468353,3lDpdwM8KILepMHqBWUhIA,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,Q17587679,The Struts,Derby,United Kingdom,Derby,reported_place,accepted_exact_name,
172,The Wombats,2884656,1143548,0Ya43ZKWHTKkAbkoJJkwIB,https://open.spotify.com/artist/0Ya43ZKWHTKkAbkoJJkwIB,Q1347289,The Wombats,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
173,Travis,2884486,1176704,3bUwxJgNakzYKkqAVgZLlh,https://open.spotify.com/artist/3bUwxJgNakzYKkqAVgZLlh,Q160103,Travis,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
174,Mattafix,2878488,113982,5KORW1YGiERJqfuYjXMCyz,https://open.spotify.com/artist/5KORW1YGiERJqfuYjXMCyz,Q21075,Mattafix,London,United Kingdom,London,reported_place,accepted_exact_name,
175,Royal Blood,2873864,1759451,2S5hlvw4CMtMGswFtfdK15,https://open.spotify.com/artist/2S5hlvw4CMtMGswFtfdK15,Q16632343,Royal Blood,Brighton,United Kingdom,Worthing,reviewed_override,accepted_exact_name,
176,Free,2860415,631085,2e53aHBQdCMKWqHDuyJsjC,https://open.spotify.com/artist/2e53aHBQdCMKWqHDuyJsjC,Q45650,Free,London,United Kingdom,London,reported_place,accepted_exact_name,
177,London Grammar,2832139,1695264,3Bd1cgCjtCI32PYvDC3ynO,https://open.spotify.com/artist/3Bd1cgCjtCI32PYvDC3ynO,Q14557360,London Grammar,Nottingham,United Kingdom,Nottingham,reported_place,accepted_exact_name,
178,Pulp,2830863,1164307,36E7oYfz3LLRto6l2WmDcD,https://open.spotify.com/artist/36E7oYfz3LLRto6l2WmDcD,Q504464,Pulp,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
179,The Heavy,2796068,516287,0bZCak2tcRMY1dzEIuwF42,https://open.spotify.com/artist/0bZCak2tcRMY1dzEIuwF42,Q181241,The Heavy,Bath,United Kingdom,Bath,reported_place,accepted_exact_name,
180,Neck Deep,2790501,1843051,2TM0qnbJH4QPhGMCdPt7fH,https://open.spotify.com/artist/2TM0qnbJH4QPhGMCdPt7fH,Q16955493,Neck Deep,Wrexham,Wales,Wrexham,reported_place,accepted_exact_name,
181,DNA,2774617,18304,2rGm8R7YDTbqDCVlNssQyL,https://open.spotify.com/artist/2rGm8R7YDTbqDCVlNssQyL,Q1154629,DNA,Bath,England,Bath,reported_place,accepted_exact_name,
182,Frankie Goes To Hollywood,2758706,960764,1mZu3rO7qSD09GdDpePHhY,https://open.spotify.com/artist/1mZu3rO7qSD09GdDpePHhY,Q73597,Frankie Goes to Hollywood,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
183,Atomic Kitten,2751716,525204,6JMHws5haIO6V35YNYDnDw,https://open.spotify.com/artist/6JMHws5haIO6V35YNYDnDw,Q208392,Atomic Kitten,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
184,Faces,2718313,468654,3v4feUQnU3VEUqFrjmtekL,https://open.spotify.com/artist/3v4feUQnU3VEUqFrjmtekL,Q1136388,Faces,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
185,Asia,2716602,774209,1bdytLV3FPjyhfrb6BhMej,https://open.spotify.com/artist/1bdytLV3FPjyhfrb6BhMej,Q726891,Asia,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
186,The Waterboys,2670888,371425,5TnuP42pw475UrjjeabtwZ,https://open.spotify.com/artist/5TnuP42pw475UrjjeabtwZ,Q1422720,The Waterboys,United Kingdom,United Kingdom,London,reviewed_override,accepted_exact_name,
187,S Club,2628603,692814,0HNGrIbq1ZNO2mTp3tMW4L,https://open.spotify.com/artist/0HNGrIbq1ZNO2mTp3tMW4L,Q500759,S Club 7,London,United Kingdom,London,reported_place,accepted_reviewed_alias,
188,Still Corners,2608941,415092,4zKYrXs8iN4AeHmO8ZxNqp,https://open.spotify.com/artist/4zKYrXs8iN4AeHmO8ZxNqp,Q7617018,Still Corners,London,United Kingdom,London,reported_place,accepted_exact_name,
189,Asking Alexandria,2592556,2530673,1caBfBEapzw8z2Qz9q0OaQ,https://open.spotify.com/artist/1caBfBEapzw8z2Qz9q0OaQ,Q731642,Asking Alexandria,York,United Kingdom,York,reported_place,accepted_exact_name,
190,Mike + The Mechanics,2591206,794443,2yTUYhIf8fxptTIy3KLuJD,https://open.spotify.com/artist/2yTUYhIf8fxptTIy3KLuJD,Q653632,Mike and the Mechanics,Dover,United Kingdom,Dover,reported_place,accepted_exact_name,
191,All Saints,2567281,609132,5TDVKqW9uhqGjwwwKGuma4,https://open.spotify.com/artist/5TDVKqW9uhqGjwwwKGuma4,Q165386,All Saints,London,United Kingdom,London,reported_place,accepted_exact_name,
192,Sigma,2550591,360513,01pKrlgPJhm5dB4lneYAqS,https://open.spotify.com/artist/01pKrlgPJhm5dB4lneYAqS,Q16333772,Sigma,University of Leeds,United Kingdom,Leeds,reviewed_override,accepted_exact_name,
193,Mungo Jerry,2528248,142677,2mbvqMGpwLsakeH45p1Jrb,https://open.spotify.com/artist/2mbvqMGpwLsakeH45p1Jrb,Q1427200,Mungo Jerry,Ashford,United Kingdom,Ashford,reported_place,accepted_exact_name,
194,Moloko,2507932,516418,4aaBjq7VqqQvpSF69GglvO,https://open.spotify.com/artist/4aaBjq7VqqQvpSF69GglvO,Q1121732,Moloko,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
195,Status Quo,2503249,872142,4gIdjgLlvgEOz7MexDZzpM,https://open.spotify.com/artist/4gIdjgLlvgEOz7MexDZzpM,Q322265,Status Quo,London,United Kingdom,London,reported_place,accepted_exact_name,
196,The Darkness,2453090,510654,5r1bdqzhgRoHC3YcCV6N5a,https://open.spotify.com/artist/5r1bdqzhgRoHC3YcCV6N5a,Q421794,The Darkness,Lowestoft,United Kingdom,Lowestoft,reported_place,accepted_exact_name,
197,Texas,2420479,572024,5JsdVATHNPE0XdMFMRoSuf,https://open.spotify.com/artist/5JsdVATHNPE0XdMFMRoSuf,Q916484,Texas,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
198,Edison Lighthouse,2393214,80780,1NRzxuPpdGushT8YmF5NAa,https://open.spotify.com/artist/1NRzxuPpdGushT8YmF5NAa,Q1116554,Edison Lighthouse,London,United Kingdom,London,reported_place,accepted_exact_name,
199,Wang Chung,2358411,413141,6Zh3xrWlA0SA9Fsfj9AVwm,https://open.spotify.com/artist/6Zh3xrWlA0SA9Fsfj9AVwm,Q2030370,Wang Chung,London,United Kingdom,London,reported_place,accepted_exact_name,
200,The Cult,2277310,852449,49DW3KvkyjHO35mK1JnSyS,https://open.spotify.com/artist/49DW3KvkyjHO35mK1JnSyS,Q887376,The Cult,Q22905,United Kingdom,Bradford,reviewed_override,accepted_exact_name,formation place is an unresolved Wikidata ID
